enter_date,enter_time,exit_date,exit_time,direction,enter_price,exit_price,close_reason,quantity,pnl
1/25/2024,10:36:00,1/25/2024,11:48:00,short,18197.75,18232.75,MDL,1,-702.5
1/25/2024,11:49:00,1/25/2024,12:05:00,long,18244.25,18217,MDL,1,-547.5
1/25/2024,12:06:00,1/25/2024,13:57:00,short,18207.25,18103.52,TP,1,2072.1
1/25/2024,14:55:00,1/25/2024,15:59:00,long,18104.75,18137,EOD,1,642.5
1/26/2024,4:30:00,1/26/2024,4:43:00,short,18016,18020.75,MDL,1,-97.5
1/26/2024,4:44:00,1/26/2024,8:36:00,long,18022.5,18062,MDL,1,787.5
1/26/2024,8:37:00,1/26/2024,8:45:00,short,18055.5,18097.75,MDL,1,-847.5
1/26/2024,8:46:00,1/26/2024,9:12:00,long,18098.5,18075.25,MDL,1,-467.5
1/26/2024,9:13:00,1/26/2024,10:25:00,short,18073.75,18065,MDL,1,172.5
1/26/2024,10:26:00,1/26/2024,12:32:00,long,18072.25,18090.75,MDL,1,367.5
1/26/2024,12:33:00,1/26/2024,14:46:00,short,18080,18063,MDL,1,337.5
1/26/2024,14:47:00,1/26/2024,15:45:00,long,18072,18036,MDL,1,-722.5
1/26/2024,15:46:00,1/26/2024,15:59:00,short,18028,18039.75,EOD,1,-237.5
1/28/2024,20:01:00,1/28/2024,20:12:00,short,18009.75,18021.5,MDL,1,-237.5
1/28/2024,20:16:00,1/29/2024,4:24:00,long,18019.5,18058.25,MDL,1,772.5
1/29/2024,4:25:00,1/29/2024,9:42:00,short,18056,18083.25,MDL,1,-547.5
1/29/2024,9:43:00,1/29/2024,10:03:00,long,18088.75,18055.5,MDL,1,-667.5
1/29/2024,10:04:00,1/29/2024,11:31:00,short,18046.25,18072.5,MDL,1,-527.5
1/29/2024,11:32:00,1/29/2024,15:01:00,long,18075,18175.34,TP,1,2004.3
1/30/2024,1:22:00,1/30/2024,2:02:00,long,18216.5,18209,MDL,1,-152.5
1/30/2024,2:03:00,1/30/2024,3:30:00,short,18202.75,18211,MDL,1,-167.5
1/30/2024,3:31:00,1/30/2024,7:38:00,long,18217.25,18196.75,MDL,1,-412.5
1/30/2024,7:39:00,1/30/2024,9:33:00,short,18192,18186.5,MDL,1,107.5
1/30/2024,9:34:00,1/30/2024,10:00:00,long,18191.75,18179.25,MDL,1,-252.5
1/30/2024,10:01:00,1/30/2024,10:32:00,short,18155,18168.75,MDL,1,-277.5
1/30/2024,10:33:00,1/30/2024,11:27:00,long,18168.75,18158.25,MDL,1,-212.5
1/30/2024,11:28:00,1/30/2024,13:01:00,short,18157.25,18068.03,TP,1,1781.9
1/30/2024,13:28:00,1/30/2024,15:59:00,long,18102.5,18100.25,EOD,1,-47.5
1/30/2024,22:03:00,1/31/2024,3:01:00,short,17954,17964.5,MDL,1,-212.5
1/31/2024,3:02:00,1/31/2024,4:06:00,long,17967.75,17941,MDL,1,-537.5
1/31/2024,4:07:00,1/31/2024,4:50:00,short,17939,17887.75,MDL,1,1022.5
1/31/2024,4:51:00,1/31/2024,6:21:00,long,17892.5,17885,MDL,1,-152.5
1/31/2024,6:22:00,1/31/2024,9:00:00,long,17884.75,17916,MDL,1,622.5
1/31/2024,9:01:00,1/31/2024,9:35:00,short,17905.25,17925.25,MDL,1,-402.5
1/31/2024,9:36:00,1/31/2024,9:40:00,long,17932.75,17899.25,MDL,1,-672.5
1/31/2024,9:41:00,1/31/2024,11:13:00,short,17882.5,17829.5,MDL,1,1057.5
1/31/2024,11:14:00,1/31/2024,14:00:00,long,17839,17894.75,MDL,1,1112.5
1/31/2024,14:01:00,1/31/2024,14:32:00,short,17854.75,17859,MDL,1,-87.5
1/31/2024,14:33:00,1/31/2024,14:44:00,long,17873.5,17978.61,TP,1,2099.7
1/31/2024,18:11:00,1/31/2024,18:14:00,short,17784.25,17787.5,MDL,1,-67.5
1/31/2024,18:15:00,2/1/2024,1:55:00,long,17788.75,17790.25,MDL,1,27.5
2/1/2024,2:18:00,2/1/2024,2:42:00,short,17793,17821,MDL,1,-562.5
2/1/2024,2:43:00,2/1/2024,8:14:00,long,17824,17831.75,MDL,1,152.5
2/1/2024,8:15:00,2/1/2024,8:38:00,short,17828,17851.5,MDL,1,-472.5
2/1/2024,8:39:00,2/1/2024,9:28:00,long,17866.75,17824.75,MDL,1,-842.5
2/1/2024,9:29:00,2/1/2024,10:08:00,short,17814.25,17837,MDL,1,-457.5
2/1/2024,18:14:00,2/2/2024,4:32:00,short,18097,18122.75,MDL,1,-517.5
2/2/2024,4:34:00,2/2/2024,8:30:00,long,18122.5,18115,MDL,1,-152.5
2/2/2024,8:43:00,2/2/2024,9:32:00,long,18067.75,17981.22,SL,1,-1733.1
2/4/2024,18:00:00,2/5/2024,3:32:00,short,18206,18222,MDL,1,-322.5
2/5/2024,3:35:00,2/5/2024,9:50:00,long,18226.25,18201.5,MDL,1,-497.5
2/5/2024,9:51:00,2/5/2024,10:42:00,short,18188.75,18077.42,TP,1,2224.1
2/5/2024,11:07:00,2/5/2024,13:14:00,long,18109.5,18230.37,TP,1,2414.9
2/5/2024,18:00:00,2/6/2024,4:01:00,short,18208.5,18253.75,MDL,1,-907.5
2/6/2024,4:02:00,2/6/2024,5:01:00,long,18256.5,18236,MDL,1,-412.5
2/6/2024,5:02:00,2/6/2024,8:04:00,short,18235.5,18222.5,MDL,1,257.5
2/6/2024,8:05:00,2/6/2024,9:35:00,long,18224.25,18240.25,MDL,1,317.5
2/6/2024,9:36:00,2/6/2024,10:10:00,short,18224.75,18124.02,TP,1,2012.1
2/6/2024,10:35:00,2/6/2024,14:09:00,long,18153.5,18096.75,MDL,1,-1137.5
2/6/2024,14:10:00,2/6/2024,14:45:00,short,18092.5,18119.25,MDL,1,-537.5
2/6/2024,14:46:00,2/6/2024,15:37:00,long,18123.5,18117.5,MDL,1,-122.5
2/6/2024,15:38:00,2/6/2024,15:59:00,short,18113.25,18163,EOD,1,-997.5
2/6/2024,18:47:00,2/6/2024,22:53:00,long,18165.5,18177.5,MDL,1,237.5
2/6/2024,22:54:00,2/7/2024,5:40:00,short,18175.75,18173.75,MDL,1,37.5
2/7/2024,5:41:00,2/7/2024,9:06:00,long,18171.75,18267.87,TP,1,1919.9
2/7/2024,9:39:00,2/7/2024,9:50:00,short,18252.75,18267.25,MDL,1,-292.5
2/7/2024,9:51:00,2/7/2024,9:55:00,long,18273.25,18249.75,MDL,1,-472.5
2/7/2024,9:56:00,2/7/2024,10:11:00,short,18234.5,18272.25,MDL,1,-757.5
2/7/2024,11:00:00,2/7/2024,12:03:00,short,18343.5,18357.75,MDL,1,-287.5
2/7/2024,12:04:00,2/7/2024,12:33:00,long,18361,18320.75,MDL,1,-807.5
2/7/2024,12:34:00,2/7/2024,13:01:00,short,18307.25,18316,MDL,1,-177.5
2/7/2024,13:02:00,2/7/2024,15:59:00,long,18344.75,18348.75,EOD,1,77.5
2/7/2024,18:07:00,2/8/2024,3:20:00,long,18350,18342.5,MDL,1,-152.5
2/8/2024,3:21:00,2/8/2024,9:29:00,short,18338.25,18339.25,MDL,1,-22.5
2/8/2024,9:30:00,2/8/2024,9:41:00,long,18346,18336.25,MDL,1,-197.5
2/8/2024,9:42:00,2/8/2024,9:59:00,short,18324.75,18350.5,MDL,1,-517.5
2/8/2024,10:00:00,2/8/2024,12:46:00,long,18361.25,18378.25,MDL,1,337.5
2/8/2024,12:47:00,2/8/2024,15:00:00,short,18366.5,18373.25,MDL,1,-137.5
2/8/2024,15:01:00,2/8/2024,15:59:00,long,18377,18366.5,EOD,1,-212.5
2/8/2024,18:00:00,2/9/2024,4:14:00,long,18364.25,18408.25,MDL,1,877.5
2/9/2024,4:15:00,2/9/2024,6:05:00,short,18399.25,18413,MDL,1,-277.5
2/9/2024,6:22:00,2/9/2024,8:42:00,long,18412.25,18440,MDL,1,552.5
2/9/2024,8:43:00,2/9/2024,9:50:00,short,18434.5,18415.75,MDL,1,372.5
2/9/2024,9:51:00,2/9/2024,10:35:00,long,18420.5,18495.5,TP,1,1497.5
2/11/2024,18:00:00,2/11/2024,20:20:00,short,18550,18546.75,MDL,1,62.5
2/11/2024,20:21:00,2/12/2024,8:44:00,long,18549,18541.5,MDL,1,-152.5
2/12/2024,8:45:00,2/12/2024,9:34:00,short,18541,18549,MDL,1,-162.5
2/12/2024,9:35:00,2/12/2024,10:16:00,long,18555.75,18530.5,MDL,1,-507.5
2/12/2024,10:17:00,2/12/2024,10:36:00,short,18527,18550.75,MDL,1,-477.5
2/12/2024,10:37:00,2/12/2024,11:33:00,long,18556.25,18621.9,TP,1,1310.5
2/12/2024,11:49:00,2/12/2024,13:38:00,short,18599.75,18530.68,TP,1,1378.9
2/12/2024,14:29:00,2/12/2024,15:59:00,long,18484.25,18468,EOD,1,-327.5
2/13/2024,0:26:00,2/13/2024,1:03:00,short,18447.25,18452.5,MDL,1,-107.5
2/13/2024,1:04:00,2/13/2024,3:33:00,long,18454.75,18444,MDL,1,-217.5
2/13/2024,3:34:00,2/13/2024,5:15:00,short,18440,18366.44,TP,1,1468.7
2/13/2024,8:10:00,2/13/2024,8:30:00,long,18352.75,18355.25,MDL,1,47.5
2/13/2024,8:31:00,2/13/2024,8:48:00,short,18241.75,18164.15,TP,1,1549.5
2/13/2024,19:21:00,2/14/2024,7:02:00,long,18193.75,18311.75,TP,1,2357.5
2/14/2024,8:55:00,2/14/2024,9:03:00,long,18282.25,18283.75,MDL,1,27.5
2/14/2024,20:11:00,2/15/2024,8:50:00,long,18363.75,18400.25,MDL,1,727.5
2/15/2024,8:51:00,2/15/2024,10:09:00,short,18396.75,18338.25,MDL,1,1167.5
2/15/2024,10:10:00,2/15/2024,10:29:00,long,18351.75,18323.5,MDL,1,-567.5
2/15/2024,11:28:00,2/15/2024,13:30:00,long,18335.25,18435.21,TP,1,1996.7
2/15/2024,19:55:00,2/15/2024,20:39:00,long,18441.5,18432.75,MDL,1,-177.5
2/15/2024,20:40:00,2/16/2024,3:30:00,short,18429.25,18511.9,SL,1,-1655.5
2/18/2024,18:05:00,2/19/2024,2:42:00,long,18264.5,18271.75,MDL,1,142.5
2/19/2024,2:43:00,2/19/2024,9:15:00,short,18271.75,18290.25,MDL,1,-372.5
2/19/2024,9:16:00,2/19/2024,12:59:00,long,18295.25,18300.5,S-EOD,1,102.5
2/19/2024,18:00:00,2/19/2024,18:11:00,long,18297.75,18277.25,MDL,1,-412.5
2/19/2024,18:12:00,2/19/2024,21:00:00,short,18273,18179.11,TP,1,1875.3
2/20/2024,0:51:00,2/20/2024,1:29:00,short,18198,18215.25,MDL,1,-347.5
2/20/2024,1:30:00,2/20/2024,3:18:00,long,18216.75,18206.75,MDL,1,-202.5
2/20/2024,3:19:00,2/20/2024,3:39:00,short,18194.25,18181.5,MDL,1,252.5
2/20/2024,3:40:00,2/20/2024,4:26:00,long,18191.25,18182.75,MDL,1,-172.5
2/20/2024,4:27:00,2/20/2024,7:00:00,short,18176.5,18164.25,MDL,1,242.5
2/20/2024,7:01:00,2/20/2024,9:25:00,long,18168,18173.75,MDL,1,112.5
2/20/2024,9:26:00,2/20/2024,9:31:00,short,18167.5,18187.5,MDL,1,-402.5
2/20/2024,9:32:00,2/20/2024,9:36:00,long,18221.5,18188.5,MDL,1,-662.5
2/20/2024,9:37:00,2/20/2024,9:52:00,short,18158.5,18063.1,TP,1,1905.5
2/20/2024,10:45:00,2/20/2024,11:31:00,long,18035.25,18076.5,MDL,1,822.5
2/20/2024,18:00:00,2/20/2024,19:56:00,long,18083,18075,MDL,1,-162.5
2/20/2024,19:57:00,2/21/2024,10:03:00,short,18070.75,18001.25,MDL,1,1387.5
2/21/2024,10:04:00,2/21/2024,10:26:00,long,18011.25,18009,MDL,1,-47.5
2/21/2024,10:27:00,2/21/2024,11:10:00,short,17986.75,18006.25,MDL,1,-392.5
2/21/2024,11:11:00,2/21/2024,12:05:00,long,18011.25,17993.5,MDL,1,-357.5
2/21/2024,12:06:00,2/21/2024,13:15:00,short,17972.75,17980.5,MDL,1,-157.5
2/21/2024,13:16:00,2/21/2024,14:00:00,long,17985.5,17962.25,MDL,1,-467.5
2/21/2024,14:01:00,2/21/2024,15:31:00,short,17949.25,17931.75,MDL,1,347.5
2/21/2024,15:32:00,2/21/2024,15:59:00,long,17944.75,18045.25,EOD,1,2007.5
2/22/2024,9:09:00,2/22/2024,9:24:00,long,18394.75,18386.25,MDL,1,-172.5
2/22/2024,9:25:00,2/22/2024,9:45:00,short,18379,18412.25,MDL,1,-667.5
2/22/2024,9:47:00,2/22/2024,9:53:00,long,18433.25,18436.25,MDL,1,57.5
2/22/2024,9:54:00,2/22/2024,10:29:00,short,18419,18455.75,MDL,1,-737.5
2/22/2024,10:45:00,2/22/2024,11:13:00,short,18443.75,18462,MDL,1,-367.5
2/22/2024,11:14:00,2/22/2024,14:23:00,long,18465.25,18594.24,TP,1,2577.3
2/22/2024,18:00:00,2/23/2024,8:06:00,short,18533.25,18552.25,MDL,1,-382.5
2/23/2024,8:07:00,2/23/2024,9:56:00,long,18555.25,18623.75,MDL,1,1367.5
2/23/2024,9:57:00,2/23/2024,11:04:00,short,18598.5,18496.51,TP,1,2037.3
2/25/2024,18:35:00,2/26/2024,4:08:00,short,18494.25,18464.25,MDL,1,597.5
2/26/2024,4:09:00,2/26/2024,9:31:00,long,18460.5,18560.24,TP,1,1992.3
2/26/2024,19:39:00,2/27/2024,2:29:00,short,18473.5,18472.75,MDL,1,12.5
2/27/2024,3:34:00,2/27/2024,8:17:00,long,18473.5,18513.5,MDL,1,797.5
2/27/2024,8:18:00,2/27/2024,8:57:00,short,18504.5,18536.25,MDL,1,-637.5
2/27/2024,9:32:00,2/27/2024,9:38:00,long,18519.5,18512.75,MDL,1,-137.5
2/27/2024,9:39:00,2/27/2024,9:57:00,short,18500.75,18490.75,MDL,1,197.5
2/27/2024,9:58:00,2/27/2024,11:16:00,long,18498,18505.5,MDL,1,147.5
2/27/2024,11:17:00,2/27/2024,13:59:00,short,18496.5,18474.5,MDL,1,437.5
2/27/2024,14:00:00,2/27/2024,15:59:00,long,18480.25,18529.25,EOD,1,977.5
2/27/2024,18:21:00,2/28/2024,1:09:00,long,18523.25,18503,MDL,1,-407.5
2/28/2024,1:10:00,2/28/2024,4:41:00,short,18501,18413.4,TP,1,1749.5
2/28/2024,5:36:00,2/28/2024,5:37:00,short,18436.75,18442.75,MDL,1,-122.5
2/28/2024,5:38:00,2/28/2024,8:42:00,long,18445.25,18435.75,MDL,1,-192.5
2/28/2024,8:43:00,2/28/2024,9:41:00,short,18429.25,18444.75,MDL,1,-312.5
2/28/2024,9:42:00,2/28/2024,9:49:00,long,18453.5,18424.75,MDL,1,-577.5
2/28/2024,9:50:00,2/28/2024,10:35:00,short,18415.25,18426.25,MDL,1,-222.5
2/28/2024,10:36:00,2/28/2024,12:27:00,long,18432,18449,MDL,1,337.5
2/28/2024,12:28:00,2/28/2024,13:26:00,short,18437.5,18440.5,MDL,1,-62.5
2/28/2024,13:27:00,2/28/2024,14:15:00,long,18449,18423.5,MDL,1,-512.5
2/28/2024,14:16:00,2/28/2024,15:34:00,short,18415.75,18434,MDL,1,-367.5
2/28/2024,15:35:00,2/28/2024,15:59:00,long,18439.25,18426.5,EOD,1,-257.5
2/28/2024,19:07:00,2/28/2024,19:27:00,short,18393.25,18398.5,MDL,1,-107.5
2/28/2024,19:28:00,2/29/2024,2:57:00,long,18400.5,18404.25,MDL,1,72.5
2/29/2024,2:58:00,2/29/2024,3:41:00,short,18397.25,18382.5,MDL,1,292.5
2/29/2024,3:42:00,2/29/2024,8:35:00,long,18386.75,18475.82,TP,1,1778.9
2/29/2024,10:10:00,2/29/2024,10:25:00,short,18557,18532.25,MDL,1,492.5
2/29/2024,18:00:00,3/1/2024,6:18:00,short,18585,18588,MDL,1,-62.5
3/1/2024,6:19:00,3/1/2024,10:10:00,long,18589.25,18691.47,TP,1,2041.9
3/3/2024,18:00:00,3/4/2024,7:44:00,short,18846,18859,MDL,1,-262.5
3/4/2024,7:45:00,3/4/2024,9:30:00,long,18862,18840.25,MDL,1,-437.5
3/4/2024,9:40:00,3/4/2024,10:36:00,long,18831,18823,MDL,1,-162.5
3/4/2024,10:37:00,3/4/2024,11:32:00,long,18827.25,18810.75,MDL,1,-332.5
3/4/2024,11:33:00,3/4/2024,12:21:00,short,18799.75,18828,MDL,1,-567.5
3/4/2024,12:22:00,3/4/2024,13:22:00,long,18830.25,18803.75,MDL,1,-532.5
3/5/2024,6:21:00,3/5/2024,7:47:00,long,18659.25,18668.25,MDL,1,177.5
3/5/2024,7:48:00,3/5/2024,9:35:00,short,18657,18571.23,TP,1,1712.9
3/5/2024,10:03:00,3/5/2024,10:07:00,long,18572.25,18561.25,MDL,1,-222.5
3/5/2024,11:21:00,3/5/2024,13:18:00,long,18454.75,18440.75,MDL,1,-282.5
3/5/2024,15:46:00,3/5/2024,15:59:00,long,18390,18443.75,EOD,1,1072.5
3/5/2024,19:21:00,3/6/2024,5:08:00,long,18464.25,18578.41,TP,1,2280.7
3/6/2024,7:01:00,3/6/2024,9:36:00,long,18555.5,18600.25,MDL,1,892.5
3/6/2024,18:00:00,3/6/2024,19:20:00,long,18551,18523.75,MDL,1,-547.5
3/6/2024,22:54:00,3/7/2024,0:37:00,short,18480.5,18484.5,MDL,1,-82.5
3/7/2024,0:38:00,3/7/2024,2:51:00,long,18486.75,18470.75,MDL,1,-322.5
3/7/2024,2:52:00,3/7/2024,3:24:00,short,18471.75,18474.75,MDL,1,-62.5
3/7/2024,3:25:00,3/7/2024,5:01:00,long,18477.75,18587.82,TP,1,2198.9
3/7/2024,9:44:00,3/7/2024,9:51:00,short,18688.75,18673.75,MDL,1,297.5
3/7/2024,9:52:00,3/7/2024,11:56:00,long,18694.5,18809.18,TP,1,2291.1
3/7/2024,18:00:00,3/8/2024,6:30:00,long,18785.75,18818.75,MDL,1,657.5
3/8/2024,6:31:00,3/8/2024,8:29:00,short,18814,18793.75,MDL,1,402.5
3/8/2024,8:30:00,3/8/2024,8:34:00,long,18784.25,18845.75,MDL,1,1227.5
3/8/2024,8:35:00,3/8/2024,8:45:00,short,18831.75,18860.5,MDL,1,-577.5
3/8/2024,8:50:00,3/8/2024,9:30:00,long,18856.25,18831.75,MDL,1,-492.5
3/8/2024,9:31:00,3/8/2024,9:47:00,short,18823.25,18845,MDL,1,-437.5
3/8/2024,9:48:00,3/8/2024,10:45:00,long,18862.75,18905,MDL,1,842.5
3/8/2024,10:46:00,3/8/2024,11:24:00,short,18864.5,18738.24,TP,1,2522.7
3/10/2024,20:04:00,3/10/2024,20:17:00,short,18543.25,18550,MDL,1,-137.5
3/10/2024,20:18:00,3/11/2024,2:01:00,long,18553.25,18527.5,MDL,1,-517.5
3/11/2024,2:02:00,3/11/2024,3:22:00,short,18531,18528.5,MDL,1,47.5
3/11/2024,3:23:00,3/11/2024,4:11:00,long,18529,18495.75,MDL,1,-667.5
3/11/2024,4:12:00,3/11/2024,4:30:00,short,18488.5,18509.75,MDL,1,-427.5
3/11/2024,4:31:00,3/11/2024,7:49:00,long,18511.5,18504.25,MDL,1,-147.5
3/11/2024,7:50:00,3/11/2024,9:21:00,short,18498.5,18489.5,MDL,1,177.5
3/11/2024,9:22:00,3/11/2024,9:33:00,long,18495.75,18443,MDL,1,-1057.5
3/11/2024,9:34:00,3/11/2024,9:37:00,short,18418.75,18466.5,MDL,1,-957.5
3/11/2024,18:00:00,3/12/2024,4:30:00,long,18512.75,18557.25,MDL,1,887.5
3/12/2024,4:31:00,3/12/2024,8:32:00,short,18538.75,18526.25,MDL,1,247.5
3/12/2024,8:33:00,3/12/2024,8:55:00,long,18577,18591,MDL,1,277.5
3/12/2024,8:56:00,3/12/2024,9:45:00,short,18568.75,18446.81,TP,1,2436.3
3/12/2024,20:43:00,3/13/2024,4:29:00,long,18720.5,18723.25,MDL,1,52.5
3/13/2024,4:30:00,3/13/2024,10:00:00,short,18713.5,18593.19,TP,1,2403.7
3/13/2024,10:33:00,3/13/2024,10:55:00,long,18606,18597,MDL,1,-182.5
3/13/2024,10:56:00,3/13/2024,12:25:00,short,18582.5,18600.5,MDL,1,-362.5
3/13/2024,12:26:00,3/13/2024,15:27:00,long,18603.5,18627,MDL,1,467.5
3/13/2024,15:28:00,3/13/2024,15:59:00,short,18593.75,18588.75,EOD,1,97.5
3/13/2024,18:00:00,3/14/2024,8:30:00,long,18601.75,18664.25,MDL,1,1247.5
3/14/2024,8:31:00,3/14/2024,9:37:00,short,18634.75,18638.25,MDL,1,-72.5
3/14/2024,9:38:00,3/14/2024,9:45:00,long,18652.75,18623,MDL,1,-597.5
3/14/2024,9:46:00,3/14/2024,9:50:00,short,18607,18508.3,TP,1,1971.5
3/14/2024,18:00:00,3/14/2024,19:03:00,long,18510.75,18506.75,MDL,1,-82.5
3/14/2024,19:04:00,3/15/2024,7:57:00,short,18504,18543.5,MDL,1,-792.5
3/15/2024,7:58:00,3/15/2024,8:00:00,long,18539.5,18541.75,MDL,1,42.5
3/15/2024,8:01:00,3/15/2024,9:27:00,short,18534.25,18426.28,TP,1,2156.9
3/15/2024,9:55:00,3/15/2024,11:01:00,long,18367.25,18383,MDL,1,312.5
3/15/2024,11:02:00,3/15/2024,13:24:00,short,18368.75,18317.5,MDL,1,1022.5
3/15/2024,13:25:00,3/15/2024,15:59:00,long,18327,18310.25,EOD,1,-337.5
3/17/2024,18:00:00,3/18/2024,6:46:00,long,18333.25,18463.98,TP,1,2612.1
3/18/2024,22:21:00,3/18/2024,23:41:00,short,18449.75,18461.5,MDL,1,-237.5
3/18/2024,23:42:00,3/18/2024,23:50:00,long,18466.75,18428.75,MDL,1,-762.5
3/19/2024,0:01:00,3/19/2024,4:40:00,short,18435,18460,MDL,1,-502.5
3/19/2024,4:41:00,3/19/2024,5:08:00,long,18470.25,18462.5,MDL,1,-157.5
3/19/2024,5:09:00,3/19/2024,8:25:00,short,18460.75,18346.61,TP,1,2280.3
3/19/2024,8:57:00,3/19/2024,9:37:00,long,18385,18372.5,MDL,1,-252.5
3/19/2024,9:38:00,3/19/2024,10:03:00,short,18356.5,18358.75,MDL,1,-47.5
3/19/2024,10:04:00,3/19/2024,10:20:00,long,18369.25,18341.25,MDL,1,-562.5
3/19/2024,10:21:00,3/19/2024,10:42:00,short,18331,18377.5,MDL,1,-932.5
3/19/2024,10:43:00,3/19/2024,12:44:00,long,18383,18504.29,TP,1,2423.3
3/19/2024,15:13:00,3/19/2024,15:15:00,long,18498,18496.5,MDL,1,-32.5
3/19/2024,15:16:00,3/19/2024,15:59:00,short,18480.75,18542.5,EOD,1,-1237.5
3/19/2024,21:03:00,3/19/2024,21:45:00,long,18512,18495.5,MDL,1,-332.5
3/19/2024,21:46:00,3/20/2024,3:10:00,short,18492.25,18529.25,MDL,1,-742.5
3/20/2024,3:55:00,3/20/2024,9:37:00,long,18527.25,18549.5,MDL,1,442.5
3/20/2024,9:38:00,3/20/2024,10:27:00,short,18540.25,18548,MDL,1,-157.5
3/20/2024,10:28:00,3/20/2024,10:49:00,long,18557.25,18518,MDL,1,-787.5
3/20/2024,10:50:00,3/20/2024,14:00:00,short,18510.75,18532.25,MDL,1,-432.5
3/20/2024,14:01:00,3/20/2024,14:07:00,long,18573.25,18650,MDL,1,1532.5
3/20/2024,14:08:00,3/20/2024,14:28:00,short,18600,18605.75,MDL,1,-117.5
3/20/2024,14:29:00,3/20/2024,14:34:00,long,18629,18587.5,MDL,1,-832.5
3/20/2024,14:35:00,3/20/2024,14:37:00,short,18557,18568.75,MDL,1,-237.5
3/20/2024,14:38:00,3/20/2024,14:55:00,long,18605.25,18713.31,TP,1,2158.7
3/21/2024,4:24:00,3/21/2024,7:32:00,short,18881.25,18892.5,MDL,1,-227.5
3/21/2024,7:33:00,3/21/2024,9:47:00,long,18895.5,18933.5,MDL,1,757.5
3/21/2024,9:48:00,3/21/2024,10:22:00,short,18919.75,18936,MDL,1,-327.5
3/21/2024,10:23:00,3/21/2024,10:30:00,long,18943.25,18919,MDL,1,-487.5
3/21/2024,10:31:00,3/21/2024,11:32:00,short,18894.5,18915,MDL,1,-412.5
3/21/2024,11:33:00,3/21/2024,13:24:00,long,18924.25,18922,MDL,1,-47.5
3/21/2024,13:25:00,3/21/2024,15:59:00,short,18920,18830.5,EOD,1,1787.5
3/21/2024,18:52:00,3/22/2024,0:34:00,short,18845.5,18835.5,MDL,1,197.5
3/22/2024,0:35:00,3/22/2024,3:26:00,long,18837.75,18813,MDL,1,-497.5
3/22/2024,3:27:00,3/22/2024,4:30:00,short,18805.75,18836.5,MDL,1,-617.5
3/22/2024,4:31:00,3/22/2024,7:24:00,long,18844,18827.5,MDL,1,-332.5
3/22/2024,7:25:00,3/22/2024,9:04:00,short,18821,18793.75,MDL,1,542.5
3/22/2024,9:05:00,3/22/2024,10:26:00,long,18797,18780,MDL,1,-342.5
3/22/2024,10:27:00,3/22/2024,11:10:00,short,18773.25,18796.25,MDL,1,-462.5
3/22/2024,11:11:00,3/22/2024,15:11:00,long,18808,18840.25,MDL,1,642.5
3/22/2024,15:12:00,3/22/2024,15:51:00,short,18825.5,18851.75,MDL,1,-527.5
3/22/2024,15:52:00,3/22/2024,15:59:00,long,18854,18850.25,EOD,1,-77.5
3/24/2024,18:00:00,3/24/2024,21:51:00,short,18826.75,18847.75,MDL,1,-422.5
3/24/2024,21:52:00,3/25/2024,1:18:00,long,18849.25,18822.25,MDL,1,-542.5
3/25/2024,1:19:00,3/25/2024,7:10:00,short,18817.25,18725.66,TP,1,1829.3
3/25/2024,9:49:00,3/25/2024,11:40:00,long,18717.75,18804.31,TP,1,1728.7
3/25/2024,18:00:00,3/25/2024,20:18:00,short,18791,18800.75,MDL,1,-197.5
3/25/2024,20:19:00,3/25/2024,23:44:00,long,18801.25,18782.5,MDL,1,-377.5
3/25/2024,23:45:00,3/26/2024,3:00:00,short,18780,18845.57,SL,1,-1313.9
3/26/2024,18:00:00,3/27/2024,3:02:00,long,18737.25,18754,MDL,1,332.5
3/27/2024,3:03:00,3/27/2024,4:23:00,short,18751.25,18764,MDL,1,-257.5
3/27/2024,4:24:00,3/27/2024,9:32:00,long,18765,18808.25,MDL,1,862.5
3/27/2024,9:33:00,3/27/2024,9:54:00,short,18795.75,18720,TP,1,1512.5
3/27/2024,18:06:00,3/28/2024,4:06:00,short,18746,18751.75,MDL,1,-117.5
3/28/2024,4:07:00,3/28/2024,5:16:00,long,18756.75,18742.5,MDL,1,-287.5
3/28/2024,5:17:00,3/28/2024,6:26:00,short,18738,18754.5,MDL,1,-332.5
3/28/2024,6:27:00,3/28/2024,8:36:00,long,18758.75,18757,MDL,1,-37.5
3/28/2024,8:37:00,3/28/2024,9:40:00,short,18745.25,18752.5,MDL,1,-147.5
3/28/2024,9:41:00,3/28/2024,10:11:00,long,18762.25,18758.25,MDL,1,-82.5
3/28/2024,10:12:00,3/28/2024,11:30:00,short,18754.75,18769.75,MDL,1,-302.5
3/28/2024,11:31:00,3/28/2024,12:22:00,long,18776.5,18745,MDL,1,-632.5
3/31/2024,18:00:00,3/31/2024,19:27:00,long,18762.75,18852.03,TP,1,1783.1
3/31/2024,22:39:00,4/1/2024,4:02:00,short,18830.75,18851,MDL,1,-407.5
4/1/2024,4:03:00,4/1/2024,4:09:00,long,18849,18828.5,MDL,1,-412.5
4/1/2024,4:10:00,4/1/2024,9:16:00,short,18824.75,18740.1,TP,1,1690.5
4/1/2024,18:00:00,4/1/2024,19:38:00,long,18757,18729.5,MDL,1,-552.5
4/1/2024,19:39:00,4/2/2024,2:58:00,short,18723.75,18742.25,MDL,1,-372.5
4/2/2024,2:59:00,4/2/2024,3:26:00,long,18743.75,18722,MDL,1,-437.5
